Layer 0:
  Brick at (x=53, y=33, z=7) size=(4x2)
  Brick at (x=5, y=34, z=7) size=(4x2)
  Brick at (x=9, y=34, z=7) size=(4x2)
  Brick at (x=17, y=34, z=7) size=(4x2)
  Brick at (x=25, y=34, z=7) size=(4x2)
  Brick at (x=29, y=34, z=7) size=(4x2)
  Brick at (x=13, y=35, z=7) size=(4x2)
  Brick at (x=21, y=35, z=7) size=(4x2)
  Brick at (x=33, y=35, z=7) size=(4x2)
  Brick at (x=37, y=35, z=7) size=(4x2)
  Brick at (x=41, y=35, z=7) size=(4x2)
  Brick at (x=45, y=35, z=7) size=(4x2)
  Brick at (x=49, y=35, z=7) size=(4x2)
  Brick at (x=53, y=35, z=7) size=(4x2)
  Brick at (x=5, y=36, z=7) size=(4x2)
  Brick at (x=9, y=36, z=7) size=(4x2)
  Brick at (x=17, y=36, z=7) size=(4x2)
  Brick at (x=25, y=36, z=7) size=(4x2)
  Brick at (x=29, y=36, z=7) size=(4x2)
  Brick at (x=13, y=37, z=7) size=(4x2)
  Brick at (x=21, y=37, z=7) size=(4x2)
  Brick at (x=33, y=37, z=7) size=(4x2)
  Brick at (x=37, y=37, z=7) size=(4x2)
  Brick at (x=41, y=37, z=7) size=(4x2)
  Brick at (x=45, y=37, z=7) size=(4x2)
  Brick at (x=49, y=37, z=7) size=(4x2)
  Brick at (x=53, y=37, z=7) size=(4x2)
  Brick at (x=6, y=38, z=7) size=(4x2)
  Brick at (x=17, y=38, z=7) size=(4x2)
  Brick at (x=25, y=38, z=7) size=(4x2)
  Brick at (x=29, y=38, z=7) size=(4x2)
  Brick at (x=10, y=39, z=7) size=(4x2)
  Brick at (x=21, y=39, z=7) size=(4x2)
  Brick at (x=33, y=39, z=7) size=(4x2)
  Brick at (x=37, y=39, z=7) size=(4x2)
  Brick at (x=41, y=39, z=7) size=(4x2)
  Brick at (x=45, y=39, z=7) size=(4x2)
  Brick at (x=49, y=39, z=7) size=(4x2)
  Brick at (x=53, y=39, z=7) size=(4x2)
  Brick at (x=6, y=40, z=7) size=(4x2)
  Brick at (x=14, y=40, z=7) size=(4x2)
  Brick at (x=25, y=40, z=7) size=(4x2)
  Brick at (x=29, y=40, z=7) size=(4x2)
  Brick at (x=10, y=41, z=7) size=(4x2)
  Brick at (x=18, y=41, z=7) size=(4x2)
  Brick at (x=33, y=41, z=7) size=(4x2)
  Brick at (x=37, y=41, z=7) size=(4x2)
  Brick at (x=41, y=41, z=7) size=(4x2)
  Brick at (x=45, y=41, z=7) size=(4x2)
  Brick at (x=49, y=41, z=7) size=(4x2)
  Brick at (x=53, y=41, z=7) size=(4x2)
  Brick at (x=14, y=42, z=7) size=(4x2)
  Brick at (x=22, y=42, z=7) size=(4x2)
  Brick at (x=26, y=42, z=7) size=(4x2)
  Brick at (x=8, y=43, z=7) size=(4x2)
  Brick at (x=18, y=43, z=7) size=(4x2)
  Brick at (x=30, y=43, z=7) size=(4x2)
  Brick at (x=34, y=43, z=7) size=(4x2)
  Brick at (x=38, y=43, z=7) size=(4x2)
  Brick at (x=42, y=43, z=7) size=(4x2)
  Brick at (x=46, y=43, z=7) size=(4x2)
  Brick at (x=50, y=43, z=7) size=(4x2)
  Brick at (x=12, y=44, z=7) size=(4x2)
  Brick at (x=22, y=44, z=7) size=(4x2)
  Brick at (x=26, y=44, z=7) size=(4x2)
  Brick at (x=16, y=45, z=7) size=(4x2)
  Brick at (x=30, y=45, z=7) size=(4x2)
  Brick at (x=34, y=45, z=7) size=(4x2)
  Brick at (x=38, y=45, z=7) size=(4x2)
  Brick at (x=42, y=45, z=7) size=(4x2)
  Brick at (x=46, y=45, z=7) size=(4x2)
  Brick at (x=50, y=45, z=7) size=(4x2)
  Brick at (x=9, y=46, z=7) size=(4x2)
  Brick at (x=20, y=46, z=7) size=(4x2)
  Brick at (x=24, y=46, z=7) size=(4x2)
  Brick at (x=13, y=47, z=7) size=(4x2)
  Brick at (x=28, y=47, z=7) size=(4x2)
  Brick at (x=32, y=47, z=7) size=(4x2)
  Brick at (x=36, y=47, z=7) size=(4x2)
  Brick at (x=40, y=47, z=7) size=(4x2)
  Brick at (x=44, y=47, z=7) size=(4x2)
  Brick at (x=48, y=47, z=7) size=(4x2)
  Brick at (x=17, y=48, z=7) size=(4x2)
  Brick at (x=21, y=48, z=7) size=(4x2)
  Brick at (x=11, y=49, z=7) size=(4x2)
  Brick at (x=25, y=49, z=7) size=(4x2)
  Brick at (x=29, y=49, z=7) size=(4x2)
  Brick at (x=33, y=49, z=7) size=(4x2)
  Brick at (x=37, y=49, z=7) size=(4x2)
  Brick at (x=41, y=49, z=7) size=(4x2)
  Brick at (x=45, y=49, z=7) size=(4x2)
  Brick at (x=49, y=49, z=7) size=(4x2)
  Brick at (x=15, y=50, z=7) size=(4x2)
  Brick at (x=19, y=50, z=7) size=(4x2)
  Brick at (x=23, y=51, z=7) size=(4x2)
  Brick at (x=27, y=51, z=7) size=(4x2)
  Brick at (x=31, y=51, z=7) size=(4x2)
  Brick at (x=35, y=51, z=7) size=(4x2)
  Brick at (x=39, y=51, z=7) size=(4x2)
  Brick at (x=43, y=51, z=7) size=(4x2)
  Brick at (x=47, y=51, z=7) size=(4x2)
  Brick at (x=15, y=52, z=7) size=(4x2)
  Brick at (x=19, y=52, z=7) size=(4x2)
  Brick at (x=23, y=53, z=7) size=(4x2)
  Brick at (x=27, y=53, z=7) size=(4x2)
  Brick at (x=31, y=53, z=7) size=(4x2)
  Brick at (x=35, y=53, z=7) size=(4x2)
  Brick at (x=39, y=53, z=7) size=(4x2)
  Brick at (x=43, y=53, z=7) size=(4x2)
  Brick at (x=18, y=54, z=7) size=(4x2)
  Brick at (x=22, y=55, z=7) size=(4x2)
  Brick at (x=26, y=55, z=7) size=(4x2)
  Brick at (x=30, y=55, z=7) size=(4x2)
  Brick at (x=34, y=55, z=7) size=(4x2)
  Brick at (x=38, y=55, z=7) size=(4x2)
  Brick at (x=24, y=57, z=7) size=(4x2)
  Brick at (x=28, y=57, z=7) size=(4x2)
  Brick at (x=32, y=57, z=7) size=(4x2)
  Brick at (x=36, y=57, z=7) size=(4x2)
  Brick at (x=58, y=29, z=7) size=(2x4)
  Brick at (x=57, y=33, z=7) size=(2x4)
  Brick at (x=57, y=37, z=7) size=(2x4)
  Brick at (x=54, y=43, z=7) size=(2x4)
  Brick at (x=49, y=11, z=7) size=(1x2)
  Brick at (x=53, y=15, z=7) size=(1x2)
  Brick at (x=54, y=16, z=7) size=(1x2)
  Brick at (x=56, y=19, z=7) size=(1x2)
  Brick at (x=57, y=23, z=7) size=(1x2)
  Brick at (x=58, y=23, z=7) size=(1x2)
  Brick at (x=59, y=27, z=7) size=(1x2)
  Brick at (x=60, y=31, z=7) size=(1x2)
  Brick at (x=59, y=33, z=7) size=(1x2)
  Brick at (x=59, y=35, z=7) size=(1x2)
  Brick at (x=59, y=37, z=7) size=(1x2)
  Brick at (x=57, y=41, z=7) size=(1x2)
  Brick at (x=58, y=41, z=7) size=(1x2)
  Brick at (x=7, y=42, z=7) size=(1x2)
  Brick at (x=56, y=43, z=7) size=(1x2)
  Brick at (x=52, y=47, z=7) size=(1x2)
  Brick at (x=53, y=47, z=7) size=(1x2)
  Brick at (x=54, y=47, z=7) size=(1x2)
  Brick at (x=53, y=49, z=7) size=(1x2)
  Brick at (x=13, y=51, z=7) size=(1x2)
  Brick at (x=14, y=51, z=7) size=(1x2)
  Brick at (x=51, y=51, z=7) size=(1x2)
  Brick at (x=47, y=53, z=7) size=(1x2)
  Brick at (x=48, y=53, z=7) size=(1x2)
  Brick at (x=42, y=55, z=7) size=(1x2)
  Brick at (x=43, y=55, z=7) size=(1x2)
  Brick at (x=44, y=55, z=7) size=(1x2)
  Brick at (x=33, y=5, z=7) size=(2x1)
  Brick at (x=37, y=6, z=7) size=(2x1)
  Brick at (x=22, y=7, z=7) size=(2x1)
  Brick at (x=41, y=7, z=7) size=(2x1)
  Brick at (x=18, y=9, z=7) size=(2x1)
  Brick at (x=45, y=9, z=7) size=(2x1)
  Brick at (x=25, y=10, z=7) size=(2x1)
  Brick at (x=15, y=11, z=7) size=(2x1)
  Brick at (x=29, y=11, z=7) size=(2x1)
  Brick at (x=22, y=12, z=7) size=(2x1)
  Brick at (x=33, y=12, z=7) size=(2x1)
  Brick at (x=26, y=13, z=7) size=(2x1)
  Brick at (x=37, y=13, z=7) size=(2x1)
  Brick at (x=20, y=14, z=7) size=(2x1)
  Brick at (x=30, y=14, z=7) size=(2x1)
  Brick at (x=45, y=14, z=7) size=(2x1)
  Brick at (x=24, y=15, z=7) size=(2x1)
  Brick at (x=34, y=15, z=7) size=(2x1)
  Brick at (x=18, y=16, z=7) size=(2x1)
  Brick at (x=28, y=16, z=7) size=(2x1)
  Brick at (x=42, y=16, z=7) size=(2x1)
  Brick at (x=22, y=17, z=7) size=(2x1)
  Brick at (x=32, y=17, z=7) size=(2x1)
  Brick at (x=26, y=18, z=7) size=(2x1)
  Brick at (x=40, y=18, z=7) size=(2x1)
  Brick at (x=54, y=18, z=7) size=(2x1)
  Brick at (x=30, y=19, z=7) size=(2x1)
  Brick at (x=38, y=20, z=7) size=(2x1)
  Brick at (x=10, y=38, z=7) size=(2x1)
  Brick at (x=14, y=39, z=7) size=(2x1)
  Brick at (x=18, y=40, z=7) size=(2x1)
  Brick at (x=22, y=41, z=7) size=(2x1)
  Brick at (x=8, y=42, z=7) size=(2x1)
  Brick at (x=30, y=42, z=7) size=(2x1)
  Brick at (x=12, y=43, z=7) size=(2x1)
  Brick at (x=16, y=44, z=7) size=(2x1)
  Brick at (x=8, y=45, z=7) size=(2x1)
  Brick at (x=10, y=45, z=7) size=(2x1)
  Brick at (x=20, y=45, z=7) size=(2x1)
  Brick at (x=13, y=46, z=7) size=(2x1)
  Brick at (x=28, y=46, z=7) size=(2x1)
  Brick at (x=17, y=47, z=7) size=(2x1)
  Brick at (x=10, y=48, z=7) size=(2x1)
  Brick at (x=25, y=48, z=7) size=(2x1)
  Brick at (x=15, y=49, z=7) size=(2x1)
  Brick at (x=23, y=50, z=7) size=(2x1)
  Brick at (x=45, y=55, z=7) size=(2x1)
  Brick at (x=20, y=56, z=7) size=(2x1)
  Brick at (x=22, y=57, z=7) size=(2x1)
  Brick at (x=40, y=57, z=7) size=(2x1)
  Brick at (x=28, y=59, z=7) size=(2x1)
  Brick at (x=30, y=59, z=7) size=(2x1)
  Brick at (x=32, y=59, z=7) size=(2x1)
  Brick at (x=34, y=59, z=7) size=(2x1)
  Brick at (x=35, y=5, z=7) size=(1x1)
  Brick at (x=39, y=6, z=7) size=(1x1)
  Brick at (x=24, y=7, z=7) size=(1x1)
  Brick at (x=28, y=8, z=7) size=(1x1)
  Brick at (x=32, y=9, z=7) size=(1x1)
  Brick at (x=27, y=10, z=7) size=(1x1)
  Brick at (x=36, y=10, z=7) size=(1x1)
  Brick at (x=31, y=11, z=7) size=(1x1)
  Brick at (x=40, y=11, z=7) size=(1x1)
  Brick at (x=24, y=12, z=7) size=(1x1)
  Brick at (x=35, y=12, z=7) size=(1x1)
  Brick at (x=48, y=12, z=7) size=(1x1)
  Brick at (x=50, y=12, z=7) size=(1x1)
  Brick at (x=13, y=13, z=7) size=(1x1)
  Brick at (x=28, y=13, z=7) size=(1x1)
  Brick at (x=39, y=13, z=7) size=(1x1)
  Brick at (x=32, y=14, z=7) size=(1x1)
  Brick at (x=47, y=14, z=7) size=(1x1)
  Brick at (x=52, y=14, z=7) size=(1x1)
  Brick at (x=11, y=15, z=7) size=(1x1)
  Brick at (x=36, y=15, z=7) size=(1x1)
  Brick at (x=44, y=16, z=7) size=(1x1)
  Brick at (x=9, y=17, z=7) size=(1x1)
  Brick at (x=17, y=18, z=7) size=(1x1)
  Brick at (x=8, y=19, z=7) size=(1x1)
  Brick at (x=21, y=19, z=7) size=(1x1)
  Brick at (x=16, y=20, z=7) size=(1x1)
  Brick at (x=25, y=20, z=7) size=(1x1)
  Brick at (x=7, y=21, z=7) size=(1x1)
  Brick at (x=20, y=21, z=7) size=(1x1)
  Brick at (x=29, y=21, z=7) size=(1x1)
  Brick at (x=15, y=22, z=7) size=(1x1)
  Brick at (x=24, y=22, z=7) size=(1x1)
  Brick at (x=37, y=22, z=7) size=(1x1)
  Brick at (x=6, y=23, z=7) size=(1x1)
  Brick at (x=19, y=23, z=7) size=(1x1)
  Brick at (x=28, y=23, z=7) size=(1x1)
  Brick at (x=14, y=24, z=7) size=(1x1)
  Brick at (x=23, y=24, z=7) size=(1x1)
  Brick at (x=36, y=24, z=7) size=(1x1)
  Brick at (x=18, y=25, z=7) size=(1x1)
  Brick at (x=27, y=25, z=7) size=(1x1)
  Brick at (x=22, y=26, z=7) size=(1x1)
  Brick at (x=35, y=26, z=7) size=(1x1)
  Brick at (x=26, y=27, z=7) size=(1x1)
  Brick at (x=13, y=28, z=7) size=(1x1)
  Brick at (x=34, y=28, z=7) size=(1x1)
  Brick at (x=17, y=29, z=7) size=(1x1)
  Brick at (x=21, y=30, z=7) size=(1x1)
  Brick at (x=25, y=31, z=7) size=(1x1)
  Brick at (x=33, y=32, z=7) size=(1x1)
  Brick at (x=60, y=33, z=7) size=(1x1)
  Brick at (x=12, y=38, z=7) size=(1x1)
  Brick at (x=16, y=39, z=7) size=(1x1)
  Brick at (x=59, y=39, z=7) size=(1x1)
  Brick at (x=20, y=40, z=7) size=(1x1)
  Brick at (x=24, y=41, z=7) size=(1x1)
  Brick at (x=32, y=42, z=7) size=(1x1)
  Brick at (x=57, y=43, z=7) size=(1x1)
  Brick at (x=56, y=45, z=7) size=(1x1)
  Brick at (x=15, y=46, z=7) size=(1x1)
  Brick at (x=19, y=47, z=7) size=(1x1)
  Brick at (x=55, y=47, z=7) size=(1x1)
  Brick at (x=12, y=48, z=7) size=(1x1)
  Brick at (x=27, y=48, z=7) size=(1x1)
  Brick at (x=12, y=51, z=7) size=(1x1)
  Brick at (x=52, y=51, z=7) size=(1x1)
  Brick at (x=49, y=53, z=7) size=(1x1)
  Brick at (x=17, y=54, z=7) size=(1x1)
  Brick at (x=22, y=54, z=7) size=(1x1)
  Brick at (x=42, y=57, z=7) size=(1x1)
Layer 8:
  Brick at (x=31, y=4, z=8) size=(4x2)
  Brick at (x=26, y=5, z=8) size=(4x2)
  Brick at (x=35, y=5, z=8) size=(4x2)
  Brick at (x=30, y=6, z=8) size=(4x2)
  Brick at (x=39, y=6, z=8) size=(4x2)
  Brick at (x=20, y=7, z=8) size=(4x2)
  Brick at (x=24, y=7, z=8) size=(4x2)
  Brick at (x=34, y=7, z=8) size=(4x2)
  Brick at (x=28, y=8, z=8) size=(4x2)
  Brick at (x=38, y=8, z=8) size=(4x2)
  Brick at (x=42, y=8, z=8) size=(4x2)
  Brick at (x=17, y=9, z=8) size=(4x2)
  Brick at (x=21, y=9, z=8) size=(4x2)
  Brick at (x=32, y=9, z=8) size=(4x2)
  Brick at (x=25, y=10, z=8) size=(4x2)
  Brick at (x=36, y=10, z=8) size=(4x2)
  Brick at (x=40, y=10, z=8) size=(4x2)
  Brick at (x=44, y=10, z=8) size=(4x2)
  Brick at (x=14, y=11, z=8) size=(4x2)
  Brick at (x=18, y=11, z=8) size=(4x2)
  Brick at (x=29, y=11, z=8) size=(4x2)
  Brick at (x=22, y=12, z=8) size=(4x2)
  Brick at (x=33, y=12, z=8) size=(4x2)
  Brick at (x=37, y=12, z=8) size=(4x2)
  Brick at (x=41, y=12, z=8) size=(4x2)
  Brick at (x=45, y=12, z=8) size=(4x2)
  Brick at (x=49, y=12, z=8) size=(4x2)
  Brick at (x=12, y=13, z=8) size=(4x2)
  Brick at (x=16, y=13, z=8) size=(4x2)
  Brick at (x=26, y=13, z=8) size=(4x2)
  Brick at (x=20, y=14, z=8) size=(4x2)
  Brick at (x=30, y=14, z=8) size=(4x2)
  Brick at (x=34, y=14, z=8) size=(4x2)
  Brick at (x=38, y=14, z=8) size=(4x2)
  Brick at (x=42, y=14, z=8) size=(4x2)
  Brick at (x=46, y=14, z=8) size=(4x2)
  Brick at (x=50, y=14, z=8) size=(4x2)
  Brick at (x=10, y=15, z=8) size=(4x2)
  Brick at (x=14, y=15, z=8) size=(4x2)
  Brick at (x=24, y=15, z=8) size=(4x2)
  Brick at (x=18, y=16, z=8) size=(4x2)
  Brick at (x=28, y=16, z=8) size=(4x2)
  Brick at (x=32, y=16, z=8) size=(4x2)
  Brick at (x=36, y=16, z=8) size=(4x2)
  Brick at (x=40, y=16, z=8) size=(4x2)
  Brick at (x=44, y=16, z=8) size=(4x2)
  Brick at (x=48, y=16, z=8) size=(4x2)
  Brick at (x=52, y=16, z=8) size=(4x2)
  Brick at (x=8, y=17, z=8) size=(4x2)
  Brick at (x=12, y=17, z=8) size=(4x2)
  Brick at (x=22, y=17, z=8) size=(4x2)
  Brick at (x=16, y=18, z=8) size=(4x2)
  Brick at (x=26, y=18, z=8) size=(4x2)
  Brick at (x=30, y=18, z=8) size=(4x2)
  Brick at (x=34, y=18, z=8) size=(4x2)
  Brick at (x=38, y=18, z=8) size=(4x2)
  Brick at (x=42, y=18, z=8) size=(4x2)
  Brick at (x=46, y=18, z=8) size=(4x2)
  Brick at (x=50, y=18, z=8) size=(4x2)
  Brick at (x=8, y=19, z=8) size=(4x2)
  Brick at (x=12, y=19, z=8) size=(4x2)
  Brick at (x=20, y=19, z=8) size=(4x2)
  Brick at (x=54, y=19, z=8) size=(4x2)
  Brick at (x=16, y=20, z=8) size=(4x2)
  Brick at (x=24, y=20, z=8) size=(4x2)
  Brick at (x=28, y=20, z=8) size=(4x2)
  Brick at (x=32, y=20, z=8) size=(4x2)
  Brick at (x=36, y=20, z=8) size=(4x2)
  Brick at (x=40, y=20, z=8) size=(4x2)
  Brick at (x=44, y=20, z=8) size=(4x2)
  Brick at (x=48, y=20, z=8) size=(4x2)
  Brick at (x=7, y=21, z=8) size=(4x2)
  Brick at (x=11, y=21, z=8) size=(4x2)
  Brick at (x=20, y=21, z=8) size=(4x2)
  Brick at (x=52, y=21, z=8) size=(4x2)
  Brick at (x=15, y=22, z=8) size=(4x2)
  Brick at (x=24, y=22, z=8) size=(4x2)
  Brick at (x=28, y=22, z=8) size=(4x2)
  Brick at (x=32, y=22, z=8) size=(4x2)
  Brick at (x=36, y=22, z=8) size=(4x2)
  Brick at (x=40, y=22, z=8) size=(4x2)
  Brick at (x=44, y=22, z=8) size=(4x2)
  Brick at (x=48, y=22, z=8) size=(4x2)
  Brick at (x=6, y=23, z=8) size=(4x2)
  Brick at (x=10, y=23, z=8) size=(4x2)
  Brick at (x=19, y=23, z=8) size=(4x2)
  Brick at (x=52, y=23, z=8) size=(4x2)
  Brick at (x=56, y=23, z=8) size=(4x2)
  Brick at (x=14, y=24, z=8) size=(4x2)
  Brick at (x=23, y=24, z=8) size=(4x2)
  Brick at (x=27, y=24, z=8) size=(4x2)
  Brick at (x=31, y=24, z=8) size=(4x2)
  Brick at (x=35, y=24, z=8) size=(4x2)
  Brick at (x=39, y=24, z=8) size=(4x2)
  Brick at (x=43, y=24, z=8) size=(4x2)
  Brick at (x=47, y=24, z=8) size=(4x2)
  Brick at (x=5, y=25, z=8) size=(4x2)
  Brick at (x=9, y=25, z=8) size=(4x2)
  Brick at (x=18, y=25, z=8) size=(4x2)
  Brick at (x=51, y=25, z=8) size=(4x2)
  Brick at (x=55, y=25, z=8) size=(4x2)
  Brick at (x=13, y=26, z=8) size=(4x2)
  Brick at (x=22, y=26, z=8) size=(4x2)
  Brick at (x=26, y=26, z=8) size=(4x2)
  Brick at (x=30, y=26, z=8) size=(4x2)
  Brick at (x=34, y=26, z=8) size=(4x2)
  Brick at (x=38, y=26, z=8) size=(4x2)
  Brick at (x=42, y=26, z=8) size=(4x2)
  Brick at (x=46, y=26, z=8) size=(4x2)
  Brick at (x=5, y=27, z=8) size=(4x2)
  Brick at (x=9, y=27, z=8) size=(4x2)
  Brick at (x=17, y=27, z=8) size=(4x2)
  Brick at (x=50, y=27, z=8) size=(4x2)
  Brick at (x=54, y=27, z=8) size=(4x2)
  Brick at (x=13, y=28, z=8) size=(4x2)
  Brick at (x=21, y=28, z=8) size=(4x2)
  Brick at (x=25, y=28, z=8) size=(4x2)
  Brick at (x=29, y=28, z=8) size=(4x2)
  Brick at (x=33, y=28, z=8) size=(4x2)
  Brick at (x=37, y=28, z=8) size=(4x2)
  Brick at (x=41, y=28, z=8) size=(4x2)
  Brick at (x=45, y=28, z=8) size=(4x2)
  Brick at (x=5, y=29, z=8) size=(4x2)
  Brick at (x=9, y=29, z=8) size=(4x2)
  Brick at (x=17, y=29, z=8) size=(4x2)
  Brick at (x=49, y=29, z=8) size=(4x2)
  Brick at (x=53, y=29, z=8) size=(4x2)
  Brick at (x=57, y=29, z=8) size=(4x2)
  Brick at (x=13, y=30, z=8) size=(4x2)
  Brick at (x=21, y=30, z=8) size=(4x2)
  Brick at (x=25, y=30, z=8) size=(4x2)
  Brick at (x=29, y=30, z=8) size=(4x2)
  Brick at (x=33, y=30, z=8) size=(4x2)
  Brick at (x=37, y=30, z=8) size=(4x2)
  Brick at (x=41, y=30, z=8) size=(4x2)
  Brick at (x=45, y=30, z=8) size=(4x2)
  Brick at (x=4, y=31, z=8) size=(4x2)
  Brick at (x=8, y=31, z=8) size=(4x2)
  Brick at (x=17, y=31, z=8) size=(4x2)
  Brick at (x=49, y=31, z=8) size=(4x2)
  Brick at (x=53, y=31, z=8) size=(4x2)
  Brick at (x=57, y=31, z=8) size=(4x2)
  Brick at (x=12, y=32, z=8) size=(4x2)
  Brick at (x=21, y=32, z=8) size=(4x2)
  Brick at (x=25, y=32, z=8) size=(4x2)
  Brick at (x=29, y=32, z=8) size=(4x2)
  Brick at (x=33, y=32, z=8) size=(4x2)
  Brick at (x=37, y=32, z=8) size=(4x2)
  Brick at (x=41, y=32, z=8) size=(4x2)
  Brick at (x=45, y=32, z=8) size=(4x2)
  Brick at (x=4, y=33, z=8) size=(4x2)
  Brick at (x=8, y=33, z=8) size=(4x2)
  Brick at (x=16, y=33, z=8) size=(4x2)
  Brick at (x=49, y=33, z=8) size=(4x2)
  Brick at (x=53, y=33, z=8) size=(4x2)
  Brick at (x=57, y=33, z=8) size=(4x2)
  Brick at (x=12, y=34, z=8) size=(4x2)
  Brick at (x=20, y=34, z=8) size=(4x2)
  Brick at (x=24, y=34, z=8) size=(4x2)
  Brick at (x=28, y=34, z=8) size=(4x2)
  Brick at (x=32, y=34, z=8) size=(4x2)
  Brick at (x=36, y=34, z=8) size=(4x2)
  Brick at (x=40, y=34, z=8) size=(4x2)
  Brick at (x=44, y=34, z=8) size=(4x2)
  Brick at (x=5, y=35, z=8) size=(4x2)
  Brick at (x=16, y=35, z=8) size=(4x2)
  Brick at (x=48, y=35, z=8) size=(4x2)
  Brick at (x=52, y=35, z=8) size=(4x2)
  Brick at (x=56, y=35, z=8) size=(4x2)
  Brick at (x=9, y=36, z=8) size=(4x2)
  Brick at (x=20, y=36, z=8) size=(4x2)
  Brick at (x=24, y=36, z=8) size=(4x2)
  Brick at (x=28, y=36, z=8) size=(4x2)
  Brick at (x=32, y=36, z=8) size=(4x2)
  Brick at (x=36, y=36, z=8) size=(4x2)
  Brick at (x=40, y=36, z=8) size=(4x2)
  Brick at (x=44, y=36, z=8) size=(4x2)
  Brick at (x=5, y=37, z=8) size=(4x2)
  Brick at (x=13, y=37, z=8) size=(4x2)
  Brick at (x=48, y=37, z=8) size=(4x2)
  Brick at (x=52, y=37, z=8) size=(4x2)
  Brick at (x=56, y=37, z=8) size=(4x2)
  Brick at (x=9, y=38, z=8) size=(4x2)
  Brick at (x=17, y=38, z=8) size=(4x2)
  Brick at (x=21, y=38, z=8) size=(4x2)
  Brick at (x=25, y=38, z=8) size=(4x2)
  Brick at (x=29, y=38, z=8) size=(4x2)
  Brick at (x=33, y=38, z=8) size=(4x2)
  Brick at (x=37, y=38, z=8) size=(4x2)
  Brick at (x=41, y=38, z=8) size=(4x2)
  Brick at (x=5, y=39, z=8) size=(4x2)
  Brick at (x=13, y=39, z=8) size=(4x2)
  Brick at (x=45, y=39, z=8) size=(4x2)
  Brick at (x=49, y=39, z=8) size=(4x2)
  Brick at (x=53, y=39, z=8) size=(4x2)
  Brick at (x=9, y=40, z=8) size=(4x2)
  Brick at (x=17, y=40, z=8) size=(4x2)
  Brick at (x=21, y=40, z=8) size=(4x2)
  Brick at (x=25, y=40, z=8) size=(4x2)
  Brick at (x=29, y=40, z=8) size=(4x2)
  Brick at (x=33, y=40, z=8) size=(4x2)
  Brick at (x=37, y=40, z=8) size=(4x2)
  Brick at (x=41, y=40, z=8) size=(4x2)
  Brick at (x=13, y=41, z=8) size=(4x2)
  Brick at (x=45, y=41, z=8) size=(4x2)
  Brick at (x=49, y=41, z=8) size=(4x2)
  Brick at (x=53, y=41, z=8) size=(4x2)
  Brick at (x=6, y=42, z=8) size=(4x2)
  Brick at (x=17, y=42, z=8) size=(4x2)
  Brick at (x=21, y=42, z=8) size=(4x2)
  Brick at (x=25, y=42, z=8) size=(4x2)
  Brick at (x=29, y=42, z=8) size=(4x2)
  Brick at (x=33, y=42, z=8) size=(4x2)
  Brick at (x=37, y=42, z=8) size=(4x2)
  Brick at (x=41, y=42, z=8) size=(4x2)
  Brick at (x=10, y=43, z=8) size=(4x2)
  Brick at (x=45, y=43, z=8) size=(4x2)
  Brick at (x=49, y=43, z=8) size=(4x2)
  Brick at (x=53, y=43, z=8) size=(4x2)
  Brick at (x=14, y=44, z=8) size=(4x2)
  Brick at (x=18, y=44, z=8) size=(4x2)
  Brick at (x=22, y=44, z=8) size=(4x2)
  Brick at (x=26, y=44, z=8) size=(4x2)
  Brick at (x=30, y=44, z=8) size=(4x2)
  Brick at (x=34, y=44, z=8) size=(4x2)
  Brick at (x=38, y=44, z=8) size=(4x2)
  Brick at (x=8, y=45, z=8) size=(4x2)
  Brick at (x=42, y=45, z=8) size=(4x2)
  Brick at (x=46, y=45, z=8) size=(4x2)
  Brick at (x=50, y=45, z=8) size=(4x2)
  Brick at (x=12, y=46, z=8) size=(4x2)
  Brick at (x=16, y=46, z=8) size=(4x2)
  Brick at (x=20, y=46, z=8) size=(4x2)
  Brick at (x=24, y=46, z=8) size=(4x2)
  Brick at (x=28, y=46, z=8) size=(4x2)
  Brick at (x=32, y=46, z=8) size=(4x2)
  Brick at (x=36, y=46, z=8) size=(4x2)
  Brick at (x=40, y=47, z=8) size=(4x2)
  Brick at (x=44, y=47, z=8) size=(4x2)
  Brick at (x=48, y=47, z=8) size=(4x2)
  Brick at (x=52, y=47, z=8) size=(4x2)
  Brick at (x=10, y=48, z=8) size=(4x2)
  Brick at (x=14, y=48, z=8) size=(4x2)
  Brick at (x=18, y=48, z=8) size=(4x2)
  Brick at (x=22, y=48, z=8) size=(4x2)
  Brick at (x=26, y=48, z=8) size=(4x2)
  Brick at (x=30, y=48, z=8) size=(4x2)
  Brick at (x=34, y=48, z=8) size=(4x2)
  Brick at (x=38, y=49, z=8) size=(4x2)
  Brick at (x=42, y=49, z=8) size=(4x2)
  Brick at (x=46, y=49, z=8) size=(4x2)
  Brick at (x=50, y=49, z=8) size=(4x2)
  Brick at (x=11, y=50, z=8) size=(4x2)
  Brick at (x=15, y=50, z=8) size=(4x2)
  Brick at (x=19, y=50, z=8) size=(4x2)
  Brick at (x=23, y=50, z=8) size=(4x2)
  Brick at (x=27, y=50, z=8) size=(4x2)
  Brick at (x=31, y=50, z=8) size=(4x2)
  Brick at (x=35, y=51, z=8) size=(4x2)
  Brick at (x=39, y=51, z=8) size=(4x2)
  Brick at (x=43, y=51, z=8) size=(4x2)
  Brick at (x=47, y=51, z=8) size=(4x2)
